CHANNEL1,CHANNEL2,CHANNEL3,ENTRY AGE,SEX,POLICY TYPE 1,POLICY TYPE 2,POLICY TYPE 3,PAYMENT MODE,POLICY STATUS,BENEFIT,NON LAPSE GUARANTEED,SUBSTANDARD RISK,NUMBER OF ADVANCE PREMIUM,INITIAL BENEFIT,Full Benefit?,Policy Year (Decimal),Policy Year,Premium,Issue Date
6,2,11,49,M,6,30,E,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.416666667,4,44,16-Mar
6,2,11,49,M,6,36,E,Monthly,Inforce,2500,NO NLG,0,0,0,N,3.416666667,4,6,16-Mar
6,2,27,25,M,7,39,A,Monthly,Lapse,56000,NO NLG,0,0,0,N,3.416666667,4,217,16-Mar
6,2,12,22,M,6,35,A,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.416666667,4,84,16-Mar
6,2,12,22,M,6,30,E,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.416666667,4,44,16-Mar
6,2,12,22,M,6,32,E,Monthly,Inforce,60,NO NLG,0,0,0,N,3.416666667,4,66,16-Mar
6,2,31,26,M,7,39,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.416666667,4,70,16-Mar
6,2,48,30,M,7,39,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,82,16-Apr
6,2,2,39,F,7,39,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,158,16-Apr
6,2,21,27,M,7,39,A,Annually,Lapse,40000,NO NLG,0,0,0,N,3.333333333,4,140,16-Apr
6,2,9,35,F,6,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,44,16-Apr
6,2,9,35,F,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.333333333,4,6,16-Apr
6,2,9,35,F,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.333333333,4,23,16-Apr
6,2,42,32,F,7,39,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.333333333,4,103,16-Apr
6,2,8,42,M,6,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.25,4,44,16-May
6,2,8,42,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.25,4,67,16-May
6,2,8,42,M,6,38,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.25,4,28,16-May
6,2,8,42,M,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,19,29,M,7,39,A,Monthly,Lapse,44000,NO NLG,0,0,0,N,3.333333333,4,181,16-Apr
6,2,8,44,M,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,3.333333333,4,552,16-Apr
6,2,8,44,M,3,12,C,Monthly,Inforce,20,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,8,44,M,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,3.333333333,4,648,16-Apr
6,2,42,24,F,7,39,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,74,16-Apr
6,2,46,21,F,7,39,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.333333333,4,70,16-Apr
6,2,36,27,F,7,39,A,Monthly,Lapse,28000,NO NLG,0,0,0,N,3.333333333,4,106,16-Apr
6,2,12,36,F,6,30,E,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.25,4,44,16-May
6,2,12,36,F,6,32,E,Monthly,Surrender,60,NO NLG,0,0,0,N,3.25,4,66,16-May
6,2,49,24,M,7,39,A,Monthly,Inforce,22000,NO NLG,0,0,0,N,3.333333333,4,76,16-Apr
6,2,23,46,M,6,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,62,16-Apr
6,2,23,46,M,6,38,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.333333333,4,28,16-Apr
6,2,23,46,M,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.333333333,4,33,16-Apr
6,2,49,25,M,7,39,A,Monthly,Lapse,22000,NO NLG,0,0,0,N,3.333333333,4,77,16-Apr
6,2,36,29,M,7,39,A,Monthly,Inforce,22000,NO NLG,0,0,0,N,3.333333333,4,83,16-Apr
6,2,2,33,M,7,39,A,Monthly,Lapse,25000,NO NLG,0,0,0,N,3.333333333,4,121,16-Apr
6,2,31,29,F,7,39,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,206,16-Apr
6,2,48,29,F,7,39,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.333333333,4,76,16-Apr
6,2,37,27,M,7,39,A,Monthly,Inforce,30000,NO NLG,0,0,0,N,3.333333333,4,114,16-Apr
6,2,48,25,M,7,39,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.333333333,4,72,16-Apr
6,2,14,41,M,7,39,A,Monthly,Lapse,20532,NO NLG,0,0,0,N,3.25,4,204,16-May
6,2,24,25,M,3,5,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,480,16-Apr
6,2,14,46,M,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,3.166666667,4,502,16-Jun
6,2,14,46,M,3,9,C,Monthly,Inforce,42,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,14,46,M,3,12,C,Monthly,Inforce,20,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,17,44,M,3,5,A,Monthly,Surrender,10000,NO NLG,0,0,0,N,3.333333333,4,475,16-Apr
6,2,17,44,M,3,22,C,Monthly,Surrender,4000,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,9,23,M,6,35,A,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.333333333,4,84,16-Apr
6,2,9,23,M,6,30,E,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.333333333,4,44,16-Apr
6,2,9,23,M,6,36,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.333333333,4,6,16-Apr
6,2,9,23,M,6,38,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.333333333,4,28,16-Apr
6,2,30,33,M,7,39,A,Monthly,Lapse,44000,NO NLG,0,0,0,N,3.333333333,4,213,16-Apr
6,2,29,29,M,7,39,A,Monthly,Lapse,25000,NO NLG,0,0,0,N,3.333333333,4,220,16-Apr
6,2,31,33,M,3,10,C,Monthly,Surrender,20000,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,31,33,M,3,6,D,Monthly,Surrender,,NO NLG,0,0,0,N,3.333333333,4,240,16-Apr
6,2,50,31,M,3,9,C,Monthly,Inforce,34,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,24,30,F,6,35,A,Annually,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,111,16-Apr
6,2,24,30,F,6,30,E,Annually,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,58,16-Apr
6,2,29,23,M,7,39,A,Monthly,Inforce,23000,NO NLG,0,0,0,N,3.333333333,4,155,16-Apr
6,2,47,33,F,7,39,A,Monthly,Inforce,37000,NO NLG,0,0,0,N,3.333333333,4,203,16-Apr
6,2,47,25,M,7,39,A,Monthly,Inforce,52720,NO NLG,0,0,0,N,3.333333333,4,204,16-Apr
6,2,8,56,M,6,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,44,16-Apr
6,2,8,56,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.333333333,4,67,16-Apr
6,2,8,56,M,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.333333333,4,23,16-Apr
6,2,34,24,M,7,39,A,Monthly,Lapse,40000,NO NLG,0,0,0,N,3.333333333,4,139,16-Apr
6,2,50,40,M,3,11,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,50,40,M,3,9,C,Monthly,Inforce,37,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,8,27,F,6,35,A,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.333333333,4,84,16-Apr
6,2,8,27,F,6,36,E,Monthly,Inforce,2500,NO NLG,0,0,0,N,3.333333333,4,6,16-Apr
6,2,8,27,F,6,37,E,Monthly,Inforce,,NO NLG,0,0,0,N,3.333333333,4,23,16-Apr
6,2,17,26,M,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,3.333333333,4,432,16-Apr
6,2,17,26,M,3,11,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,6,44,M,6,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,44,16-Apr
6,2,6,44,M,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.333333333,4,6,16-Apr
6,2,6,44,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.333333333,4,67,16-Apr
6,2,6,44,M,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.333333333,4,23,16-Apr
6,2,14,22,F,3,9,C,Monthly,Surrender,34,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,27,23,M,7,39,A,Monthly,Lapse,34000,NO NLG,0,0,0,N,3.333333333,4,229,16-Apr
6,2,17,25,M,7,39,A,Monthly,Inforce,58000,NO NLG,0,0,0,N,3.333333333,4,208,16-Apr
6,2,27,28,M,7,39,A,Monthly,Inforce,42000,NO NLG,0,0,0,N,3.25,4,205,16-May
6,2,9,21,F,6,30,E,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.333333333,4,44,16-Apr
6,2,9,21,F,6,34,E,Monthly,Surrender,500,NO NLG,0,0,0,N,3.333333333,4,67,16-Apr
6,2,9,21,F,6,38,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.333333333,4,28,16-Apr
6,2,9,21,F,6,37,E,Monthly,Surrender,,NO NLG,0,0,0,N,3.333333333,4,23,16-Apr
6,2,9,26,M,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.25,4,6,16-May
6,2,9,26,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.25,4,67,16-May
6,2,9,26,M,6,38,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.25,4,28,16-May
6,2,27,25,M,7,39,A,Monthly,Inforce,57700,NO NLG,0,0,0,N,3.333333333,4,223,16-Apr
6,2,27,24,M,7,39,A,Monthly,Lapse,33000,NO NLG,0,0,0,N,3.333333333,4,231,16-Apr
6,2,46,24,M,3,5,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,480,16-Apr
6,2,46,24,M,3,10,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,46,24,M,3,11,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,11,34,M,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.25,4,6,16-May
6,2,11,34,M,6,38,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.25,4,28,16-May
6,2,11,34,M,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,9,43,M,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.333333333,4,6,16-Apr
6,2,9,43,M,6,38,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.333333333,4,28,16-Apr
6,2,9,43,M,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.333333333,4,23,16-Apr
6,2,24,30,M,3,5,A,Annually,Lapse,120000,NO NLG,0,0,0,N,3.333333333,4,1000,16-Apr
6,2,24,30,M,3,9,C,Annually,Lapse,1000,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,8,25,M,3,13,C,Monthly,Inforce,15000,NO NLG,0,0,0,N,3.333333333,4,,16-Apr
6,2,8,25,M,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,3.333333333,4,384,16-Apr
6,2,12,30,M,6,35,A,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.25,4,84,16-May
6,2,12,30,M,6,32,E,Monthly,Surrender,60,NO NLG,0,0,0,N,3.25,4,66,16-May
6,2,12,30,M,6,36,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.25,4,6,16-May
6,2,12,30,M,6,37,E,Monthly,Surrender,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,46,34,M,3,10,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,46,34,M,3,11,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,9,20,F,6,35,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.166666667,4,84,16-Jun
6,2,9,20,F,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.166666667,4,6,16-Jun
6,2,9,20,F,6,38,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.166666667,4,28,16-Jun
6,2,9,42,M,6,35,A,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.25,4,84,16-May
6,2,9,42,M,6,34,E,Monthly,Inforce,500,NO NLG,0,0,0,N,3.25,4,67,16-May
6,2,9,42,M,6,37,E,Monthly,Inforce,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,2,38,M,7,39,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.25,4,147,16-May
6,2,25,23,F,7,39,A,Monthly,Lapse,28000,NO NLG,0,0,0,N,3.25,4,101,16-May
6,2,37,37,M,7,39,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.25,4,137,16-May
6,2,8,34,M,6,35,A,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.25,4,84,16-May
6,2,8,34,M,6,36,E,Monthly,Inforce,2500,NO NLG,0,0,0,N,3.25,4,6,16-May
6,2,8,34,M,6,37,E,Monthly,Inforce,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,29,35,M,3,13,C,Monthly,Lapse,10000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,11,33,F,7,39,A,Monthly,Inforce,30000,NO NLG,0,0,0,N,3.25,4,129,16-May
6,2,11,48,F,6,35,A,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.25,4,84,16-May
6,2,11,48,F,6,30,E,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.25,4,44,16-May
6,2,11,48,F,6,37,E,Monthly,Inforce,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,45,45,M,3,13,C,Monthly,Lapse,6000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,27,42,F,6,35,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.25,4,84,16-May
6,2,27,42,F,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.25,4,6,16-May
6,2,42,41,F,3,13,C,Monthly,Inforce,9000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,6,27,F,6,30,E,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.166666667,4,44,16-Jun
6,2,6,27,F,6,36,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.166666667,4,6,16-Jun
6,2,6,27,F,6,34,E,Monthly,Surrender,500,NO NLG,0,0,0,N,3.166666667,4,67,16-Jun
6,2,8,55,F,6,36,E,Monthly,Inforce,2500,NO NLG,0,0,0,N,3.25,4,6,16-May
6,2,8,55,F,6,38,E,Monthly,Inforce,2500,NO NLG,0,0,0,N,3.25,4,28,16-May
6,2,8,55,F,6,37,E,Monthly,Inforce,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,9,27,M,6,35,A,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.083333333,4,84,16-Jul
6,2,9,27,M,6,34,E,Monthly,Inforce,500,NO NLG,0,0,0,N,3.083333333,4,67,16-Jul
6,2,9,27,M,6,38,E,Monthly,Inforce,2500,NO NLG,0,0,0,N,3.083333333,4,28,16-Jul
6,2,9,27,M,6,37,E,Monthly,Inforce,,NO NLG,0,0,0,N,3.083333333,4,23,16-Jul
6,2,9,35,M,6,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.25,4,44,16-May
6,2,9,35,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.25,4,67,16-May
6,2,9,35,M,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,8,26,M,3,5,A,Monthly,Surrender,20000,NO NLG,0,0,0,N,3.25,4,480,16-May
6,2,8,26,M,3,13,C,Monthly,Surrender,4000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,8,43,M,3,10,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,9,36,M,6,35,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.166666667,4,84,16-Jun
6,2,9,36,M,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.166666667,4,6,16-Jun
6,2,9,36,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.166666667,4,67,16-Jun
6,2,9,36,M,6,38,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.166666667,4,28,16-Jun
6,2,35,38,M,6,30,E,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.25,4,62,16-May
6,2,35,38,M,6,36,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.25,4,8,16-May
6,2,35,38,M,6,34,E,Monthly,Surrender,500,NO NLG,0,0,0,N,3.25,4,96,16-May
6,2,35,38,M,6,37,E,Monthly,Surrender,,NO NLG,0,0,0,N,3.25,4,33,16-May
6,2,19,40,M,7,39,A,Monthly,Lapse,26000,NO NLG,0,0,0,N,3.25,4,240,16-May
6,2,11,39,F,3,13,C,Monthly,Lapse,10000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,31,27,F,3,13,C,Monthly,Lapse,4000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,25,32,M,7,39,A,Monthly,Inforce,24000,NO NLG,0,0,0,N,3.25,4,124,16-May
6,2,20,40,M,7,39,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.25,4,184,16-May
6,2,9,31,M,6,36,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.25,4,6,16-May
6,2,9,31,M,6,34,E,Monthly,Surrender,500,NO NLG,0,0,0,N,3.25,4,67,16-May
6,2,9,31,M,6,38,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.25,4,28,16-May
6,2,36,27,M,7,39,A,Monthly,Lapse,28000,NO NLG,0,0,0,N,3.25,4,100,16-May
6,2,9,33,M,6,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.25,4,44,16-May
6,2,9,33,M,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.25,4,6,16-May
6,2,9,33,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.25,4,67,16-May
6,2,24,45,F,3,5,A,Monthly,Lapse,18000,NO NLG,0,0,0,N,3.25,4,480,16-May
6,2,22,40,M,6,35,A,Semiannually,Lapse,150000,NO NLG,0,0,0,N,3.25,4,328,16-May
6,2,22,40,M,6,36,E,Semiannually,Lapse,7500,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,22,40,M,6,37,E,Semiannually,Lapse,,NO NLG,0,0,0,N,3.25,4,90,16-May
6,2,14,44,F,3,9,C,Monthly,Lapse,50,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,14,44,F,3,22,C,Monthly,Lapse,6000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,11,35,M,3,12,C,Monthly,Inforce,20,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,50,31,F,3,9,C,Monthly,Surrender,34,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,14,33,M,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,3.25,4,408,16-May
6,2,14,33,M,3,9,C,Monthly,Inforce,34,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,5,24,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.166666667,4,480,16-Jun
6,2,5,24,M,3,9,C,Monthly,Lapse,40,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,8,38,M,6,35,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.25,4,84,16-May
6,2,8,38,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.25,4,67,16-May
6,2,8,38,M,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,8,24,M,6,35,A,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.25,4,119,16-May
6,2,8,24,M,6,34,E,Monthly,Surrender,500,NO NLG,0,0,0,N,3.25,4,96,16-May
6,2,8,24,M,6,37,E,Monthly,Surrender,,NO NLG,0,0,0,N,3.25,4,33,16-May
6,2,9,39,F,6,38,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.25,4,28,16-May
6,2,38,35,M,7,39,A,Monthly,Lapse,24000,NO NLG,0,0,0,N,3.25,4,163,16-May
6,2,17,41,F,3,16,C,Annually,Surrender,35000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,17,41,F,3,6,D,Annually,Surrender,,NO NLG,0,0,0,N,3.25,4,23000,16-May
6,2,14,32,F,3,5,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.25,4,420,16-May
6,2,31,31,F,3,13,C,Monthly,Lapse,4000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,11,47,F,7,39,A,Monthly,Lapse,30000,NO NLG,0,0,0,N,3.25,4,506,16-May
6,2,27,27,M,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,3.25,4,408,16-May
6,2,27,27,M,3,10,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,9,26,M,6,30,E,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.25,4,44,16-May
6,2,9,26,M,6,34,E,Monthly,Surrender,500,NO NLG,0,0,0,N,3.25,4,67,16-May
6,2,9,26,M,6,37,E,Monthly,Surrender,,NO NLG,0,0,0,N,3.25,4,23,16-May
6,2,24,44,F,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,3.25,4,480,16-May
6,2,24,44,F,3,11,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.25,4,,16-May
6,2,23,27,F,6,30,E,Annually,Lapse,50000,NO NLG,0,0,0,N,3.25,4,58,16-May
6,2,23,27,F,6,36,E,Annually,Lapse,2500,NO NLG,0,0,0,N,3.25,4,8,16-May
6,2,23,27,F,6,34,E,Annually,Lapse,500,NO NLG,0,0,0,N,3.25,4,89,16-May
6,2,23,27,F,6,37,E,Annually,Lapse,,NO NLG,0,0,0,N,3.25,4,30,16-May
6,2,9,36,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.166666667,4,480,16-Jun
6,2,5,45,M,6,35,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.166666667,4,84,16-Jun
6,2,5,45,M,6,36,E,Monthly,Lapse,2500,NO NLG,0,0,0,N,3.166666667,4,6,16-Jun
6,2,5,45,M,6,34,E,Monthly,Lapse,500,NO NLG,0,0,0,N,3.166666667,4,67,16-Jun
6,2,41,25,M,3,5,A,Monthly,Surrender,25000,NO NLG,0,0,0,N,3.166666667,4,600,16-Jun
6,2,29,24,F,3,12,C,Monthly,Inforce,20,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,45,25,M,3,5,A,Monthly,Surrender,10000,NO NLG,0,0,0,N,3.166666667,4,408,16-Jun
6,2,20,33,F,7,39,A,Monthly,Inforce,30000,NO NLG,0,0,0,N,3.166666667,4,165,16-Jun
6,2,23,45,M,6,35,A,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.166666667,4,84,16-Jun
6,2,23,45,M,6,30,E,Monthly,Inforce,50000,NO NLG,0,0,0,N,3.166666667,4,44,16-Jun
6,2,8,39,F,6,35,A,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.166666667,4,84,16-Jun
6,2,8,39,F,6,36,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.166666667,4,6,16-Jun
6,2,8,39,F,6,34,E,Monthly,Surrender,500,NO NLG,0,0,0,N,3.166666667,4,67,16-Jun
6,2,8,39,F,6,38,E,Monthly,Surrender,2500,NO NLG,0,0,0,N,3.166666667,4,28,16-Jun
6,2,46,30,F,3,10,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,46,30,F,3,11,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,12,58,M,3,5,A,Annually,Surrender,200000,NO NLG,0,0,0,N,3.166666667,4,40000,16-Jun
6,2,12,58,M,3,20,C,Annually,Surrender,20000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,27,22,M,3,9,C,Monthly,Lapse,34,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,17,26,M,3,13,C,Monthly,Surrender,4000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,17,26,M,3,22,C,Monthly,Surrender,10000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,23,30,F,3,16,C,Monthly,Lapse,60,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,25,29,M,3,5,A,Monthly,Surrender,14000,NO NLG,0,0,0,N,3.166666667,4,408,16-Jun
6,2,20,47,M,7,39,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.166666667,4,337,16-Jun
6,2,49,30,M,3,11,C,Monthly,Surrender,20000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,49,30,M,3,15,C,Monthly,Surrender,10000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,45,27,M,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,3.166666667,4,408,16-Jun
6,2,11,46,F,6,35,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.166666667,4,84,16-Jun
6,2,11,46,F,6,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.166666667,4,44,16-Jun
6,2,11,46,F,6,32,E,Monthly,Lapse,60,NO NLG,0,0,0,N,3.166666667,4,66,16-Jun
6,2,11,46,F,6,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.166666667,4,23,16-Jun
6,2,19,35,M,7,39,A,Monthly,Lapse,32000,NO NLG,0,0,0,N,3.166666667,4,168,16-Jun
6,2,11,34,F,3,9,C,Monthly,Inforce,40,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,11,34,F,3,22,C,Monthly,Inforce,4000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,19,30,F,3,9,C,Monthly,Inforce,34,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,11,33,M,3,9,C,Monthly,Lapse,40,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,9,32,M,3,13,C,Monthly,Surrender,10000,NO NLG,0,0,0,N,3.083333333,4,,16-Jul
6,2,9,32,M,3,9,C,Monthly,Surrender,40,NO NLG,0,0,0,N,3.083333333,4,,16-Jul
6,2,9,32,M,3,22,C,Monthly,Surrender,10000,NO NLG,0,0,0,N,3.083333333,4,,16-Jul
6,2,9,32,M,6,38,E,Monthly,Inforce,2500,NO NLG,0,0,0,N,3.166666667,4,28,16-Jun
6,2,23,29,F,3,5,A,Monthly,Inforce,6000,NO NLG,0,0,0,N,3.166666667,4,408,16-Jun
6,2,23,29,F,3,13,C,Monthly,Inforce,6000,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,23,29,F,3,9,C,Monthly,Inforce,34,NO NLG,0,0,0,N,3.166666667,4,,16-Jun
6,2,27,26,M,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,3.166666667,4,432,16-Jun
